instance,metric,agent_a,agent_b,mean_a,mean_b,diff,cohens_d_pooled,t_stat_pooled,p_pooled,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb_pooled,significant_hb_seed_level
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=25, 2048 sims)",0.088,0.038,0.049999999999999996,0.19995031911876007,3.1614921364639677,0.0016228169430053893,5,0.0026867492379329524,2.91111254869791,False,False
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=40, 2048 sims)",0.088,0.05,0.03799999999999999,0.14790357254614137,2.338560816608781,0.01957014775929605,5,0.010394031873884081,2.3566599571949607,False,False
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=10, 16384 sims)",0.088,0.018,0.06999999999999999,0.3097583595923799,4.897709702946933,1.2053530893356357e-06,5,0.0004049149334133213,3.7686733144071582,True,True
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=15, 16384 sims)",0.088,0.058,0.029999999999999992,0.1121237374389146,1.7728319503883228,0.07657134012312161,5,0.03168504095881236,1.6770509831248417,False,False
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=25, 16384 sims)",0.088,0.054,0.033999999999999996,0.13057081034994988,2.064505783198644,0.03924321265571401,5,0.019268063449286298,1.8859806671657786,False,False
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=40, 16384 sims)",0.088,0.044,0.044,0.1749028500809362,2.765456877553619,0.0058009215694142125,5,0.00630781720274572,2.351898928829334,False,False
"RS[5,3]",Bad,"POMCP (H=10, 2048 sims)","POMCP (H=15, 2048 sims)",0.028,0.054,-0.026,-0.13127219145850838,-2.075595592252937,0.038210781852842865,5,0.04665225879702775,-1.5011106998930275,False,False
"RS[5,3]",Bad,"POMCP (H=10, 2048 sims)","POMCP (H=25, 2048 sims)",0.028,0.038,-0.009999999999999998,-0.05426941216175081,-0.8580747485478737,0.3910651936921813,5,0.3678240483550619,-0.6085806194501847,False,False
"RS[5,3]",Bad,"POMCP (H=10, 2048 sims)","POMCP (H=40, 2048 sims)",0.028,0.05,-0.022000000000000002,-0.1137093409966122,-1.7979025439302758,0.07251687799776829,5,0.06363555831163104,-1.435121760717573,False,False
"RS[5,3]",Bad,"POMCP (H=10, 2048 sims)","POMCP (H=10, 16384 sims)",0.028,0.018,0.010000000000000002,0.06668003073749686,1.054303857902636,0.2920105163414044,5,0.40314919700411533,0.5590169943749473,False,False
"RS[5,3]",Bad,"POMCP (H=10, 2048 sims)","POMCP (H=15, 16384 sims)",0.028,0.058,-0.030000000000000002,-0.14465262352869168,-2.287158799347643,0.022423130785829956,5,0.026138422396081946,-1.7466675292187468,False,False
"RS[5,3]",Bad,"POMCP (H=10, 2048 sims)","POMCP (H=25, 16384 sims)",0.028,0.054,-0.026,-0.13127219145850838,-2.075595592252937,0.038210781852842844,5,0.04665225879702775,-1.5011106998930275,False,False
"RS[5,3]",Bad,"POMCP (H=10, 2048 sims)","POMCP (H=40, 16384 sims)",0.028,0.044,-0.015999999999999997,-0.08588084553894998,-1.3578953964209637,0.17481789127671546,5,0.19882784928541625,-0.8875203139603669,False,False
"RS[5,3]",Bad,"POMCP (H=15, 2048 sims)","POMCP (H=25, 2048 sims)",0.054,0.038,0.016,0.07467198750553693,1.180667789645659,0.23801974180997923,5,0.11227684407593502,1.1313708498984765,False,False
"RS[5,3]",Bad,"POMCP (H=15, 2048 sims)","POMCP (H=40, 2048 sims)",0.054,0.05,0.003999999999999997,0.01799853024015599,0.2845817504715516,0.7760237105849139,5,0.6376842215144978,0.31139957766460946,False,False
"RS[5,3]",Bad,"POMCP (H=15, 2048 sims)","POMCP (H=10, 16384 sims)",0.054,0.018,0.036000000000000004,0.1939611878917454,3.0667956570489405,0.002235831498568209,5,0.007056973882270205,2.2768399153212333,False,False
"RS[5,3]",Bad,"POMCP (H=15, 2048 sims)","POMCP (H=15, 16384 sims)",0.054,0.058,-0.0040000000000000036,-0.01706072019384378,-0.2697536716768787,0.7874057959214081,5,0.6843966052418529,-0.2666666666666669,False,False
"RS[5,3]",Bad,"POMCP (H=15, 2048 sims)","POMCP (H=25, 16384 sims)",0.054,0.054,0.0,0.0,0.0,1.0,5,1.0,0.0,False,False
"RS[5,3]",Bad,"POMCP (H=15, 2048 sims)","POMCP (H=40, 16384 sims)",0.054,0.044,0.010000000000000002,0.04629067367952348,0.7319198162545074,0.46439095512583817,5,0.3513699689923696,0.6262242910851494,False,False
"RS[5,3]",Bad,"POMCP (H=25, 2048 sims)","POMCP (H=40, 2048 sims)",0.038,0.05,-0.012000000000000004,-0.057132343385078166,-0.9033416657985069,0.3665639289139684,5,0.14364765438161553,-1.032795558988645,False,False
"RS[5,3]",Bad,"POMCP (H=25, 2048 sims)","POMCP (H=10, 16384 sims)",0.038,0.018,0.02,0.11709258961696288,1.8513964015849287,0.06445338616941278,5,0.06734641957291189,1.3483997249264843,False,False
"RS[5,3]",Bad,"POMCP (H=25, 2048 sims)","POMCP (H=15, 16384 sims)",0.038,0.058,-0.020000000000000004,-0.08971642108665387,-1.4185411707629245,0.15635539156626016,5,0.05386828854940722,-1.4322297480788664,False,False
